tag,mark_file,mark_date,mark_site,release_date,release_site,species_code,species_name,run_code,run_name,rear_type_code,rear_type_name,recap_date,recap_file,recap_release_date,recap_release_site,recap_site,recap_species_code,recap_species_name,recap_run_code,recap_run_name,recap_rear_type_code,recap_rear_type_name,recap_length,recap_capture_method_name,recap_capture_method_code,recap_count
3D9.1C2D66EBB4,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/23/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/10/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,580,Weir Trap,WTRAP,1
3D9.1C2D687F91,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/9/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,7/23/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2D687F91,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/9/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/13/2011,CGS11194.TW2,7/21/2011,TWISPW - Twisp River Weir (WDFW),TWISPR - Twisp River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,640,Weir Trap,WTRAP,1
3D9.1C2D687F91,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/9/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/1/2013,CGS13182.TW4,7/2/2013,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,680,Weir Trap,WTRAP,1
3D9.1C2D687F91,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/9/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/8/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,690,Weir Trap,WTRAP,1
3D9.1C2D687F91,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/9/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,10/17/2014,CGS14290.LFZ,10/17/2014,TWISPR - Twisp River,TWISPR - Twisp River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Electro-Shock,SHOCK,1
3D9.1C2D687F91,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/9/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/23/2016,AJG-2016-138-RDT.xml,6/24/2016,TWISPR - Twisp River,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,740,Weir Trap,WTRAP,1
3D9.1C2D68A5FA,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/9/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/13/2011,CGS11194.TW2,7/20/2011,TWISPW - Twisp River Weir (WDFW),TWISPR - Twisp River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,600,Weir Trap,WTRAP,1
3D9.1C2D68B832,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/23/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2012,CGS12160.TW1,7/12/2012,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,620,Weir Trap,WTRAP,1
3D9.1C2D68FF07,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/19/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,5/28/2013,CGS13148.TW1,6/22/2013,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,580,Weir Trap,WTRAP,1
3D9.1C2D69089B,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/20/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/13/2011,CGS11194.TW2,7/28/2011,TWISPW - Twisp River Weir (WDFW),TWISPR - Twisp River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,540,Weir Trap,WTRAP,1
3D9.1C2D6B8C31,CGS11194.TW1,7/13/2011,TWISPR - Twisp River,7/23/2011,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/1/2013,CGS13182.TW4,7/1/2013,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,580,Weir Trap,WTRAP,1
3D9.1C2D6C02D4,CGS11194.TW1,7/13/2011,TWISPR - Twisp River,7/19/2011,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/1/2013,CGS13182.TW4,7/9/2013,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,540,Weir Trap,WTRAP,1
3D9.1C2D6C044E,CGS11194.TW1,7/13/2011,TWISPR - Twisp River,7/16/2011,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2012,CGS12160.TW1,7/7/2012,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,490,Weir Trap,WTRAP,1
3D9.1C2D6C3C89,CGS11194.TW1,7/13/2011,TWISPR - Twisp River,7/16/2011,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,6/27/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,610,Weir Trap,WTRAP,1
3D9.1C2D6C5358,CGS11194.TW1,7/13/2011,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2012,CGS12160.TW1,7/14/2012,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,570,Weir Trap,WTRAP,1
3D9.1C2D6C5358,CGS11194.TW1,7/13/2011,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,6/29/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,620,Weir Trap,WTRAP,1
3D9.1C2D6C59D4,CGS11194.TW1,7/13/2011,TWISPR - Twisp River,7/22/2011,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2012,CGS12160.TW1,7/12/2012,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,610,Weir Trap,WTRAP,1
3D9.1C2D6CC46E,CGS11194.TW1,7/13/2011,TWISPR - Twisp River,7/21/2011,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/17/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,670,Weir Trap,WTRAP,1
3D9.1C2D6CEE6C,CGS11194.TW1,7/13/2011,TWISPR - Twisp River,7/15/2011,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,5/28/2013,CGS13148.TW1,6/29/2013,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,640,Weir Trap,WTRAP,1
3D9.1C2D6CEE6C,CGS11194.TW1,7/13/2011,TWISPR - Twisp River,7/15/2011,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/7/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,670,Weir Trap,WTRAP,1
3D9.1C2D6CF11C,CGS11194.TW1,7/13/2011,TWISPR - Twisp River,7/21/2011,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,5/28/2013,CGS13148.TW1,6/15/2013,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2D6CF11C,CGS11194.TW1,7/13/2011,TWISPR - Twisp River,7/21/2011,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,6/28/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,600,Weir Trap,WTRAP,1
3D9.1C2D6CF661,CGS11194.TW1,7/13/2011,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,6/29/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,610,Weir Trap,WTRAP,1
3D9.1C2D6D0422,CGS11194.TW1,7/13/2011,TWISPR - Twisp River,7/28/2011,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/7/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,540,Weir Trap,WTRAP,1
3D9.1C2D6FC397,CGS12135.EL2,5/14/2012,WEL - Wells Dam,6/19/2012,WELLD1 - WEL - Release into the East Adult Fish Ladder,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2012,CGS12160.TW1,7/18/2012,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,600,Weir Trap,WTRAP,1
3D9.1C2D6FC397,CGS12135.EL2,5/14/2012,WEL - Wells Dam,6/19/2012,WELLD1 - WEL - Release into the East Adult Fish Ladder,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/3/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,680,Weir Trap,WTRAP,1
3D9.1C2D701286,TQI13197.91M,7/16/2013,MADRVR - Mad River (Entiat River watershed),7/17/2013,MADRVR - Mad River (Entiat River watershed),7,Bull Trout,5,Unknown,W,Wild Fish or Natural Production,9/21/2014,TQI14264.691,9/21/2014,MADRVR - Mad River (Entiat River watershed),MADRVR - Mad River (Entiat River watershed),7,Bull Trout,2,Summer,W,Wild Fish or Natural Production,133,Electro-Shock,SHOCK,1
3D9.1C2D77A6ED,CGS13182.TW3,7/1/2013,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/2/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,640,Weir Trap,WTRAP,1
3D9.1C2D77D049,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/29/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/2/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,590,Weir Trap,WTRAP,1
3D9.1C2D7EB51F,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/24/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,6/26/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,530,Weir Trap,WTRAP,1
3D9.1C2D7F314B,CMK12113.BAC,4/22/2012,NASONC - Nason Creek (tributary to Wenatchee River),4/23/2012,NASONC - Nason Creek (tributary to Wenatchee River),3,Steelhead,2,Summer,H,Hatchery Reared,3/26/2012,CFM-2012-086-TUM.xml,7/19/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2D83987C,CGS11306.LFZ,11/2/2011,TWISPR - Twisp River,11/2/2011,TWISPR - Twisp River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2012,CGS12160.TW1,7/13/2012,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,430,Weir Trap,WTRAP,1
3D9.1C2D83987C,CGS11306.LFZ,11/2/2011,TWISPR - Twisp River,11/2/2011,TWISPR - Twisp River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/9/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,510,Weir Trap,WTRAP,1
3D9.1C2D8623DE,CGS13182.TW3,7/1/2013,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/3/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,640,Weir Trap,WTRAP,1
3D9.1C2D8739C9,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/24/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/5/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,590,Weir Trap,WTRAP,1
3D9.1C2D8F8985,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",6/20/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,6/23/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2D8F8985,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",6/20/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,6/4/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2D8F8985,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",6/20/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/14/2016,NBD-2016-074-TUM.xml,6/18/2016,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2D9253CD,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/25/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/6/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,780,Weir Trap,WTRAP,1
3D9.1C2D925A15,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/24/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/3/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,560,Weir Trap,WTRAP,1
3D9.1C2D927B6C,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/24/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,6/28/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,640,Weir Trap,WTRAP,1
3D9.1C2D927F75,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/30/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,6/30/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,620,Weir Trap,WTRAP,1
3D9.1C2D929715,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/27/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/5/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,630,Weir Trap,WTRAP,1
3D9.1C2D92A363,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/24/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,5/7/2014,CGS14127.WL1,6/17/2014,WELLD2 - WEL - Release into the West Adult Fish Ladder,WELLD2 - WEL - Release into the West Adult Fish Ladder,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,670,Adult Passage Ladder,LADDER,1
3D9.1C2D92A3BF,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/23/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,6/28/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,580,Weir Trap,WTRAP,1
3D9.1C2D92B622,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/23/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,6/28/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,690,Weir Trap,WTRAP,1
3D9.1C2D92B622,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/23/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/30/2016,AJG-2016-138-RDT.xml,7/1/2016,TWISPR - Twisp River,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,730,Weir Trap,WTRAP,1
3D9.1C2D92BF17,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/23/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/5/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,560,Weir Trap,WTRAP,1
3D9.1C2D92C285,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/27/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/2/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,550,Weir Trap,WTRAP,1
3D9.1C2D92C3B4,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/28/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/5/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,590,Weir Trap,WTRAP,1
3D9.1C2D92CD1D,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/24/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/2/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,560,Weir Trap,WTRAP,1
3D9.1C2D92D9BF,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/30/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/3/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,580,Weir Trap,WTRAP,1
3D9.1C2D92D9BF,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/30/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/17/2016,AJG-2016-138-RDT.xml,6/18/2016,TWISPR - Twisp River,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,660,Weir Trap,WTRAP,1
3D9.1C2D92E3A0,CGS13148.TW2,5/28/2013,TWISPW - Twisp River Weir (WDFW),6/24/2013,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/3/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,630,Weir Trap,WTRAP,1
3D9.1C2D94346A,CEJ11262.119,9/19/2011,CHIWAR - Chiwawa River,9/19/2011,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,11/5/2012,TLM12310.AAZ,11/5/2012,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond","CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,165,Screw Trap,SCREWT,1
3D9.1C2D94DC64,TQI13205.15M,7/24/2013,"CHIKAC - Chikamin Creek, tributary to Chiwawa River",7/24/2013,"CHIKAC - Chikamin Creek, tributary to Chiwawa River",7,Bull Trout,5,Unknown,W,Wild Fish or Natural Production,7/24/2013,TQI13205.15R,7/24/2013,"CHIKAC - Chikamin Creek, tributary to Chiwawa River","CHIKAC - Chikamin Creek, tributary to Chiwawa River",7,Bull Trout,5,Unknown,W,Wild Fish or Natural Production,115,Electro-Shock,SHOCK,1
3D9.1C2D991B59,KDM11306.SC5,11/2/2011,METHR - Methow River,11/2/2011,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/21/2012,KDM12081.SC5,3/21/2012,METHR - Methow River,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,179,Electro-Shock,SHOCK,1
3D9.1C2D9A12EA,FWE13307.HB4,11/3/2013,ENTIAR - Entiat River,11/4/2013,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,7/7/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2D9A48E7,FWE13300.HB4,10/27/2013,ENTIAR - Entiat River,10/28/2013,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,10/28/2013,FWE13301.HB4,10/28/2013,ENTIAR - Entiat River,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,298,Screw Trap,SCREWT,1
3D9.1C2D9CC7FC,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",7/6/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,7/9/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2D9D9D1C,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",7/4/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,6/18/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
